# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
1763            	smoothSolver	1.35054010e-04	1.13850160e-05	2	3.71684970e-04	3.70218240e-05	2	false	smoothSolver	4.00931270e-05	1.76439750e-06	4	true	smoothSolver	2.62517930e-05	1.29019950e-06	4	true	GAMG	1.09407120e-02	6.99888380e-04	1	true
1764            	smoothSolver	1.22273850e-04	1.20523310e-05	2	3.64431140e-04	6.29722670e-06	4	false	smoothSolver	4.05805110e-05	1.78844590e-06	4	true	smoothSolver	2.77941920e-05	1.34456830e-06	4	true	GAMG	1.10493060e-02	7.57226850e-04	1	true
1765            	smoothSolver	1.35440430e-04	1.09625290e-05	2	3.70565980e-04	3.50057700e-05	2	false	smoothSolver	4.01316510e-05	1.78924990e-06	4	true	smoothSolver	2.73304700e-05	1.39200240e-06	4	true	GAMG	1.09135240e-02	7.29345550e-04	1	true
1766            	smoothSolver	1.21396550e-04	1.20579700e-05	2	3.49592570e-04	6.20364930e-06	4	false	smoothSolver	4.03322880e-05	1.84472380e-06	4	true	smoothSolver	2.83723580e-05	1.51731190e-06	4	true	GAMG	1.13166670e-02	7.64252860e-04	1	true
1767            	smoothSolver	1.33274840e-04	1.12805980e-05	2	3.62276350e-04	3.50754520e-05	2	false	smoothSolver	4.03167910e-05	1.84402850e-06	4	true	smoothSolver	2.89259500e-05	1.58583450e-06	4	true	GAMG	1.08855190e-02	7.46138940e-04	1	true
1768            	smoothSolver	1.21878060e-04	2.17227400e-06	4	3.62387370e-04	6.94259870e-06	4	false	smoothSolver	4.12209360e-05	1.85211150e-06	4	true	smoothSolver	2.94673260e-05	1.64694960e-06	4	true	GAMG	1.12291770e-02	7.65844630e-04	1	true
1769            	smoothSolver	1.35118830e-04	1.12782050e-05	2	3.68305090e-04	3.66579720e-05	2	false	smoothSolver	4.05704020e-05	1.84417270e-06	4	true	smoothSolver	2.87230430e-05	1.62700780e-06	4	true	GAMG	1.06486790e-02	7.00009320e-04	1	true
1770            	smoothSolver	1.21340550e-04	2.18478630e-06	4	3.59177400e-04	7.46944150e-06	4	false	smoothSolver	4.08744110e-05	1.88836540e-06	4	true	smoothSolver	2.92892480e-05	1.63756180e-06	4	true	GAMG	1.08426550e-02	7.66201480e-04	1	true
1771            	smoothSolver	1.34062320e-04	1.11313070e-05	2	3.80721050e-04	3.79962730e-05	2	false	smoothSolver	4.07358100e-05	1.86094820e-06	4	true	smoothSolver	2.81602800e-05	1.55439680e-06	4	true	GAMG	1.09301380e-02	7.55067540e-04	1	true
1772            	smoothSolver	1.20836400e-04	2.24668000e-06	4	3.86400490e-04	7.06076080e-06	4	false	smoothSolver	4.11747040e-05	1.88078520e-06	4	true	smoothSolver	2.88141940e-05	1.54544380e-06	4	true	GAMG	1.13542080e-02	7.90430320e-04	1	true
1773            	smoothSolver	1.31760190e-04	1.11498910e-05	2	3.70177510e-04	3.52203710e-05	2	false	smoothSolver	4.10266300e-05	1.88127590e-06	4	true	smoothSolver	2.77138280e-05	1.50480310e-06	4	true	GAMG	1.05690010e-02	7.42635310e-04	1	true
1774            	smoothSolver	1.16679330e-04	2.07381560e-06	4	3.51211730e-04	6.21512500e-06	4	false	smoothSolver	4.09031580e-05	1.86108200e-06	4	true	smoothSolver	2.82454660e-05	1.52985270e-06	4	true	GAMG	1.12908240e-02	7.51240920e-04	1	true
1775            	smoothSolver	1.30857380e-04	1.11110590e-05	2	3.71304020e-04	6.96212530e-06	4	false	smoothSolver	4.12334560e-05	1.85027660e-06	4	true	smoothSolver	2.85828650e-05	1.50973030e-06	4	true	GAMG	1.06014320e-02	7.17864630e-04	1	true
1776            	smoothSolver	1.19368830e-04	2.11073460e-06	4	3.83188970e-04	7.31298260e-06	4	false	smoothSolver	4.17047490e-05	1.81780630e-06	4	true	smoothSolver	2.79805390e-05	1.50680020e-06	4	true	GAMG	1.07329910e-02	7.32410070e-04	1	true
1777            	smoothSolver	1.29189060e-04	1.04049420e-05	2	3.88229650e-04	3.68209280e-05	2	false	smoothSolver	4.06576690e-05	1.80128950e-06	4	true	smoothSolver	2.78881960e-05	1.49172200e-06	4	true	GAMG	1.06928590e-02	7.11583230e-04	1	true
1778            	smoothSolver	1.19081500e-04	1.12672120e-05	2	3.76434500e-04	7.24137120e-06	4	false	smoothSolver	4.08199560e-05	1.77989560e-06	4	true	smoothSolver	2.84345070e-05	1.50453310e-06	4	true	GAMG	1.09097970e-02	7.35772760e-04	1	true
1779            	smoothSolver	1.32865100e-04	1.14087670e-05	2	3.94815570e-04	6.89798650e-06	4	false	smoothSolver	4.07429600e-05	1.77362810e-06	4	true	smoothSolver	2.96999480e-05	1.53892120e-06	4	true	GAMG	1.12513250e-02	7.61507620e-04	1	true
1780            	smoothSolver	1.19021510e-04	2.18504180e-06	4	3.85842570e-04	7.66872380e-06	4	false	smoothSolver	4.10331240e-05	1.77324610e-06	4	true	smoothSolver	2.85721230e-05	1.52925210e-06	4	true	GAMG	1.14263410e-02	7.66679370e-04	1	true
1781            	smoothSolver	1.32265550e-04	1.09885460e-05	2	3.88881350e-04	6.58963290e-06	4	false	smoothSolver	3.99276900e-05	1.75928990e-06	4	true	smoothSolver	2.84142410e-05	1.56023030e-06	4	true	GAMG	1.08917120e-02	7.40591880e-04	1	true
1782            	smoothSolver	1.18835140e-04	1.16765300e-05	2	3.84121560e-04	6.59717020e-06	4	false	smoothSolver	3.98922960e-05	1.77849320e-06	4	true	smoothSolver	2.75829710e-05	1.52177570e-06	4	true	GAMG	1.13046460e-02	7.85352380e-04	1	true
1783            	smoothSolver	1.30565090e-04	1.12047290e-05	2	3.90962020e-04	7.13646320e-06	4	false	smoothSolver	3.96115600e-05	1.77463550e-06	4	true	smoothSolver	2.76164950e-05	1.54064130e-06	4	true	GAMG	1.10715790e-02	7.21396510e-04	1	true
1784            	smoothSolver	1.16134260e-04	2.09672980e-06	4	3.74889880e-04	7.05651680e-06	4	false	smoothSolver	3.94625220e-05	1.76444330e-06	4	true	smoothSolver	2.66946150e-05	1.51847780e-06	4	true	GAMG	1.14709960e-02	7.50831750e-04	1	true
1785            	smoothSolver	1.33439030e-04	1.10820620e-05	2	4.03124610e-04	6.51947360e-06	4	false	smoothSolver	3.98651580e-05	1.75862720e-06	4	true	smoothSolver	2.65001960e-05	1.44601960e-06	4	true	GAMG	1.14330200e-02	7.68045010e-04	1	true
1786            	smoothSolver	1.19011990e-04	1.17036500e-05	2	3.84934010e-04	6.48055160e-06	4	false	smoothSolver	3.92060910e-05	1.75047190e-06	4	true	smoothSolver	2.66501940e-05	1.43886910e-06	4	true	GAMG	1.14718690e-02	7.34272020e-04	1	true
1787            	smoothSolver	1.34453980e-04	1.14501600e-05	2	4.08021090e-04	3.99568180e-05	2	false	smoothSolver	3.95998000e-05	1.73750430e-06	4	true	smoothSolver	2.62068530e-05	1.39922820e-06	4	true	GAMG	1.14582820e-02	7.74515660e-04	1	true
1788            	smoothSolver	1.21137020e-04	1.18531030e-05	2	3.76542870e-04	6.42408710e-06	4	false	smoothSolver	3.95180000e-05	1.71739850e-06	4	true	smoothSolver	2.68275790e-05	1.39025080e-06	4	true	GAMG	1.16947330e-02	7.62129790e-04	1	true
1789            	smoothSolver	1.35201090e-04	1.13009080e-05	2	3.82973450e-04	6.69554900e-06	4	false	smoothSolver	3.88278270e-05	1.66226380e-06	4	true	smoothSolver	2.66053520e-05	1.38623140e-06	4	true	GAMG	1.15793090e-02	7.72791880e-04	1	true
1790            	smoothSolver	1.20376780e-04	1.17406560e-05	2	3.74874880e-04	3.74377970e-05	2	false	smoothSolver	3.84797650e-05	1.65988020e-06	4	true	smoothSolver	2.69522850e-05	1.41848730e-06	4	true	GAMG	1.14657400e-02	7.71423570e-04	1	true
1791            	smoothSolver	1.36547970e-04	1.20049870e-05	2	3.98928850e-04	7.38772190e-06	4	false	smoothSolver	3.88666310e-05	1.62717800e-06	4	true	smoothSolver	2.82947500e-05	1.53906950e-06	4	true	GAMG	1.21126340e-02	7.22742630e-04	1	true
1792            	smoothSolver	1.29136150e-04	1.28502560e-05	2	4.05866700e-04	7.27240390e-06	4	false	smoothSolver	3.88536340e-05	1.61454300e-06	4	true	smoothSolver	2.83714210e-05	1.59348680e-06	4	true	GAMG	1.21698890e-02	7.29014310e-04	1	true
1793            	smoothSolver	1.34732600e-04	1.10791040e-05	2	3.87819240e-04	3.73000280e-05	2	false	smoothSolver	3.76562230e-05	1.62932710e-06	4	true	smoothSolver	2.78287180e-05	1.57648900e-06	4	true	GAMG	1.20764760e-02	7.41882540e-04	1	true
1794            	smoothSolver	1.21872200e-04	1.17231580e-05	2	3.87463940e-04	6.73319470e-06	4	false	smoothSolver	3.77821450e-05	1.60010780e-06	4	true	smoothSolver	2.76574470e-05	1.53658300e-06	4	true	GAMG	1.17852420e-02	7.65816200e-04	1	true
1795            	smoothSolver	1.36535930e-04	1.16955350e-05	2	4.05132800e-04	6.63959180e-06	4	false	smoothSolver	3.82826460e-05	1.60409350e-06	4	true	smoothSolver	2.80323860e-05	1.56657160e-06	4	true	GAMG	1.16502790e-02	7.47118600e-04	1	true
1796            	smoothSolver	1.22277430e-04	2.08254590e-06	4	3.74963010e-04	6.47672150e-06	4	false	smoothSolver	3.74144500e-05	1.59171490e-06	4	true	smoothSolver	2.73368100e-05	1.48566680e-06	4	true	GAMG	1.11852260e-02	7.23257880e-04	1	true
1797            	smoothSolver	1.35203730e-04	1.13931090e-05	2	3.76995100e-04	3.56372330e-05	2	false	smoothSolver	3.66708610e-05	1.57053160e-06	4	true	smoothSolver	2.74251520e-05	1.46927550e-06	4	true	GAMG	1.08686340e-02	6.95262990e-04	1	true
1798            	smoothSolver	1.22395260e-04	2.23012110e-06	4	3.71917570e-04	7.01728840e-06	4	false	smoothSolver	3.70325060e-05	1.58485070e-06	4	true	smoothSolver	2.86603430e-05	1.49930400e-06	4	true	GAMG	1.13113440e-02	7.60107610e-04	1	true
1799            	smoothSolver	1.34680450e-04	1.12796380e-05	2	3.97999400e-04	6.63696980e-06	4	false	smoothSolver	3.66749370e-05	1.54497520e-06	4	true	smoothSolver	2.71594990e-05	1.43784520e-06	4	true	GAMG	1.07544160e-02	7.97960870e-04	1	true
1800            	smoothSolver	1.22355060e-04	1.22240440e-05	2	3.96128000e-04	7.19199940e-06	4	false	smoothSolver	3.74211550e-05	1.54001070e-06	4	true	smoothSolver	2.68524770e-05	1.46837650e-06	4	true	GAMG	1.13755270e-02	7.81561210e-04	1	true
1801            	smoothSolver	1.33013050e-04	1.08308080e-05	2	3.98721730e-04	3.79782130e-05	2	false	smoothSolver	3.65085570e-05	1.52748860e-06	4	true	smoothSolver	2.66648560e-05	1.42571890e-06	4	true	GAMG	1.13579120e-02	7.74104390e-04	1	true
1802            	smoothSolver	1.21788660e-04	2.09421350e-06	4	3.64052420e-04	6.54563780e-06	4	false	smoothSolver	3.62412390e-05	1.51217080e-06	4	true	smoothSolver	2.84785640e-05	1.48302100e-06	4	true	GAMG	1.12069830e-02	7.43847070e-04	1	true
1803            	smoothSolver	1.31748990e-04	1.12958170e-05	2	3.67584880e-04	6.43605990e-06	4	false	smoothSolver	3.60421990e-05	1.50714820e-06	4	true	smoothSolver	2.89365710e-05	1.44798480e-06	4	true	GAMG	1.07078350e-02	7.04427370e-04	1	true
1804            	smoothSolver	1.18804750e-04	1.16434410e-05	2	3.53284240e-04	5.93231030e-06	4	false	smoothSolver	3.59486910e-05	1.50298790e-06	4	true	smoothSolver	2.78383850e-05	1.42544150e-06	4	true	GAMG	1.08140270e-02	7.27562040e-04	1	true
1805            	smoothSolver	1.29976890e-04	1.06788370e-05	2	3.57043230e-04	6.56992270e-06	4	false	smoothSolver	3.58178940e-05	1.50405860e-06	4	true	smoothSolver	2.80389210e-05	1.43465800e-06	4	true	GAMG	1.04415980e-02	7.65754350e-04	1	true
1806            	smoothSolver	1.12289100e-04	2.04519350e-06	4	3.36015840e-04	6.69131630e-06	4	false	smoothSolver	3.55259250e-05	1.50926660e-06	4	true	smoothSolver	2.71221850e-05	1.37608310e-06	4	true	GAMG	1.04182230e-02	7.45669410e-04	1	true
1807            	smoothSolver	1.29652850e-04	1.05092380e-05	2	3.68923600e-04	6.60268860e-06	4	false	smoothSolver	3.53919920e-05	1.49732820e-06	4	true	smoothSolver	2.62205600e-05	1.34921860e-06	4	true	GAMG	1.02939780e-02	7.17273100e-04	1	true
1808            	smoothSolver	1.10816860e-04	2.04040600e-06	4	3.21362430e-04	6.25107330e-06	4	false	smoothSolver	3.51509140e-05	1.52341980e-06	4	true	smoothSolver	2.60756270e-05	1.36038150e-06	4	true	GAMG	1.04719750e-02	7.26901980e-04	1	true
1809            	smoothSolver	1.27465040e-04	1.08947150e-05	2	3.63360830e-04	6.77836130e-06	4	false	smoothSolver	3.62318980e-05	1.55317980e-06	4	true	smoothSolver	2.66342900e-05	1.37691590e-06	4	true	GAMG	1.06430600e-02	6.80863500e-04	1	true
1810            	smoothSolver	1.14414280e-04	2.05725670e-06	4	3.39097900e-04	6.48151950e-06	4	false	smoothSolver	3.62281760e-05	1.59289660e-06	4	true	smoothSolver	2.65137080e-05	1.37551460e-06	4	true	GAMG	1.10392990e-02	7.20603190e-04	1	true
1811            	smoothSolver	1.26729750e-04	1.08126030e-05	2	3.49124640e-04	6.95777950e-06	4	false	smoothSolver	3.60322990e-05	1.58555130e-06	4	true	smoothSolver	2.72549980e-05	1.40933220e-06	4	true	GAMG	1.08350670e-02	6.82402730e-04	1	true
1812            	smoothSolver	1.13728350e-04	1.08404200e-05	2	3.29643020e-04	5.69161670e-06	4	false	smoothSolver	3.58691250e-05	1.59568140e-06	4	true	smoothSolver	2.79601550e-05	1.45609970e-06	4	true	GAMG	1.12782290e-02	7.12225620e-04	1	true
1813            	smoothSolver	1.26974350e-04	1.03602750e-05	2	3.55811860e-04	3.32122980e-05	2	false	smoothSolver	3.62423020e-05	1.60106710e-06	4	true	smoothSolver	2.78172920e-05	1.44521090e-06	4	true	GAMG	1.12425580e-02	7.27297300e-04	1	true
1814            	smoothSolver	1.15023690e-04	1.13536270e-05	2	3.49051150e-04	6.29614360e-06	4	false	smoothSolver	3.62299720e-05	1.61137570e-06	4	true	smoothSolver	2.80362980e-05	1.49585090e-06	4	true	GAMG	1.15176900e-02	7.61070200e-04	1	true
1815            	smoothSolver	1.30439010e-04	1.08027670e-05	2	3.67883030e-04	6.70383900e-06	4	false	smoothSolver	3.68264990e-05	1.58420600e-06	4	true	smoothSolver	2.77960410e-05	1.48512350e-06	4	true	GAMG	1.13227820e-02	7.21349150e-04	1	true
1816            	smoothSolver	1.18475540e-04	2.24291550e-06	4	3.62844170e-04	6.92382520e-06	4	false	smoothSolver	3.70089760e-05	1.59530880e-06	4	true	smoothSolver	2.83003490e-05	1.55892360e-06	4	true	GAMG	1.17635400e-02	7.54467280e-04	1	true
1817            	smoothSolver	1.30964990e-04	1.05543590e-05	2	3.63070650e-04	3.53228480e-05	2	false	smoothSolver	3.63623350e-05	1.57147980e-06	4	true	smoothSolver	2.74663760e-05	1.52097600e-06	4	true	GAMG	1.06692620e-02	7.15025980e-04	1	true
1818            	smoothSolver	1.20203150e-04	1.17325810e-05	2	3.65448620e-04	3.64373980e-05	2	false	smoothSolver	3.70594610e-05	1.58323060e-06	4	true	smoothSolver	2.77959190e-05	1.56937570e-06	4	true	GAMG	1.06138460e-02	6.86241050e-04	1	true
1819            	smoothSolver	1.32249990e-04	1.13720770e-05	2	3.59085540e-04	3.57631130e-05	2	false	smoothSolver	3.66114260e-05	1.57918200e-06	4	true	smoothSolver	2.83896000e-05	1.53813660e-06	4	true	GAMG	1.06722400e-02	6.96851650e-04	1	true
1820            	smoothSolver	1.21333380e-04	2.13301830e-06	4	3.66756630e-04	6.48612770e-06	4	false	smoothSolver	3.68682210e-05	1.59467300e-06	4	true	smoothSolver	2.87365970e-05	1.55743540e-06	4	true	GAMG	1.12487390e-02	7.42467720e-04	1	true
1821            	smoothSolver	1.34937870e-04	1.11154280e-05	2	3.90281810e-04	3.84006230e-05	2	false	smoothSolver	3.72455390e-05	1.58379550e-06	4	true	smoothSolver	2.83598920e-05	1.59082320e-06	4	true	GAMG	1.07556470e-02	6.96153370e-04	1	true
1822            	smoothSolver	1.19171230e-04	2.07110760e-06	4	3.65812420e-04	6.35144140e-06	4	false	smoothSolver	3.69331750e-05	1.62144130e-06	4	true	smoothSolver	2.82554260e-05	1.59580970e-06	4	true	GAMG	1.13215010e-02	7.44468740e-04	1	true
1823            	smoothSolver	1.30286630e-04	1.06733340e-05	2	3.63204900e-04	6.45050120e-06	4	false	smoothSolver	3.72050010e-05	1.61233230e-06	4	true	smoothSolver	2.89759540e-05	1.60303060e-06	4	true	GAMG	1.09375250e-02	7.32502530e-04	1	true
1824            	smoothSolver	1.19259590e-04	1.16072080e-05	2	3.59219950e-04	6.01426700e-06	4	false	smoothSolver	3.69498240e-05	1.60565110e-06	4	true	smoothSolver	2.82936120e-05	1.58546080e-06	4	true	GAMG	1.06711270e-02	7.12066750e-04	1	true
1825            	smoothSolver	1.30597110e-04	1.10020260e-05	2	3.78057980e-04	6.69106510e-06	4	false	smoothSolver	3.70880510e-05	1.59499940e-06	4	true	smoothSolver	2.90054050e-05	1.56697500e-06	4	true	GAMG	1.08128380e-02	7.32848460e-04	1	true
1826            	smoothSolver	1.20509290e-04	2.18959900e-06	4	3.64008130e-04	7.34174360e-06	4	false	smoothSolver	3.80279560e-05	1.61537700e-06	4	true	smoothSolver	2.86530190e-05	1.58449000e-06	4	true	GAMG	1.08256930e-02	7.26259320e-04	1	true
1827            	smoothSolver	1.32701840e-04	1.10146180e-05	2	3.97695290e-04	6.87978340e-06	4	false	smoothSolver	3.79214380e-05	1.59726410e-06	4	true	smoothSolver	2.97784130e-05	1.59728640e-06	4	true	GAMG	1.12901570e-02	7.73669460e-04	1	true
1828            	smoothSolver	1.17046360e-04	1.12370840e-05	2	3.66787050e-04	6.48405750e-06	4	false	smoothSolver	3.78364350e-05	1.58626800e-06	4	true	smoothSolver	2.82478630e-05	1.51478500e-06	4	true	GAMG	1.09393580e-02	7.20624450e-04	1	true
1829            	smoothSolver	1.32987280e-04	1.14076240e-05	2	4.11509220e-04	7.26461240e-06	4	false	smoothSolver	3.86980720e-05	1.61772830e-06	4	true	smoothSolver	2.83698820e-05	1.51616680e-06	4	true	GAMG	1.13740710e-02	7.56766620e-04	1	true
1830            	smoothSolver	1.16715150e-04	1.15864630e-05	2	3.76967730e-04	6.52779690e-06	4	false	smoothSolver	3.92525950e-05	1.66672190e-06	4	true	smoothSolver	2.97857520e-05	1.58472140e-06	4	true	GAMG	1.17585750e-02	7.71400460e-04	1	true
1831            	smoothSolver	1.31333190e-04	1.12066530e-05	2	3.77538220e-04	3.76929970e-05	2	false	smoothSolver	3.90934720e-05	1.70569850e-06	4	true	smoothSolver	2.95674160e-05	1.58545470e-06	4	true	GAMG	1.14002230e-02	7.54472930e-04	1	true
1832            	smoothSolver	1.17704580e-04	2.19571860e-06	4	3.69795610e-04	7.50081590e-06	4	false	smoothSolver	3.95492580e-05	1.73820820e-06	4	true	smoothSolver	3.00266130e-05	1.60025360e-06	4	true	GAMG	1.16729620e-02	7.83535470e-04	1	true
1833            	smoothSolver	1.30406000e-04	1.05746860e-05	2	3.78588770e-04	6.54293230e-06	4	false	smoothSolver	4.00676410e-05	1.74131460e-06	4	true	smoothSolver	2.92252900e-05	1.58251230e-06	4	true	GAMG	1.14788540e-02	7.70828520e-04	1	true
1834            	smoothSolver	1.20736240e-04	1.17782610e-05	2	3.91100240e-04	6.77195730e-06	4	false	smoothSolver	4.09731140e-05	1.76108110e-06	4	true	smoothSolver	2.89349480e-05	1.51251050e-06	4	true	GAMG	1.14058070e-02	7.39730990e-04	1	true
1835            	smoothSolver	1.32602400e-04	1.11725530e-05	2	3.86445210e-04	3.67013860e-05	2	false	smoothSolver	4.04157610e-05	1.77246810e-06	4	true	smoothSolver	2.84269280e-05	1.52661420e-06	4	true	GAMG	1.15487090e-02	7.26334080e-04	1	true
1836            	smoothSolver	1.19078860e-04	2.19457420e-06	4	3.73997090e-04	6.92435700e-06	4	false	smoothSolver	4.12310010e-05	1.81102540e-06	4	true	smoothSolver	3.03064400e-05	1.62822700e-06	4	true	GAMG	1.15837670e-02	7.28716050e-04	1	true
1837            	smoothSolver	1.32442060e-04	1.15505860e-05	2	3.78151770e-04	6.23514190e-06	4	false	smoothSolver	4.14322140e-05	1.84103240e-06	4	true	smoothSolver	3.01556910e-05	1.64618150e-06	4	true	GAMG	1.17821530e-02	7.23113650e-04	1	true
1838            	smoothSolver	1.19913280e-04	2.17210250e-06	4	3.81197980e-04	7.04289920e-06	4	false	smoothSolver	4.25555320e-05	1.87209930e-06	4	true	smoothSolver	3.00312900e-05	1.64995100e-06	4	true	GAMG	1.17258980e-02	7.98420780e-04	1	true
1839            	smoothSolver	1.34033970e-04	1.09671900e-05	2	3.96826030e-04	6.55971250e-06	4	false	smoothSolver	4.25154940e-05	1.83938140e-06	4	true	smoothSolver	2.98058630e-05	1.65346420e-06	4	true	GAMG	1.12552710e-02	7.88431200e-04	1	true
1840            	smoothSolver	1.17655390e-04	1.16713880e-05	2	3.70795100e-04	3.67907680e-05	2	false	smoothSolver	4.23581440e-05	1.84870500e-06	4	true	smoothSolver	2.97049270e-05	1.64405390e-06	4	true	GAMG	1.15761030e-02	7.82684240e-04	1	true
1841            	smoothSolver	1.27762340e-04	1.09140420e-05	2	3.71648730e-04	6.32406980e-06	4	false	smoothSolver	4.26446740e-05	1.87768930e-06	4	true	smoothSolver	3.00667350e-05	1.67008300e-06	4	true	GAMG	1.12770490e-02	7.38339980e-04	1	true
1842            	smoothSolver	1.16619710e-04	2.14499400e-06	4	3.66093160e-04	6.56232620e-06	4	false	smoothSolver	4.31063470e-05	1.88637470e-06	4	true	smoothSolver	2.97752580e-05	1.59185940e-06	4	true	GAMG	1.13002490e-02	7.79690160e-04	1	true
1843            	smoothSolver	1.28879800e-04	1.04352460e-05	2	3.74775600e-04	6.52104630e-06	4	false	smoothSolver	4.32836790e-05	1.89868450e-06	4	true	smoothSolver	2.91815960e-05	1.55360750e-06	4	true	GAMG	1.09376040e-02	7.80265950e-04	1	true
1844            	smoothSolver	1.17879800e-04	2.10692470e-06	4	3.83859620e-04	7.00047510e-06	4	false	smoothSolver	4.44758680e-05	1.90077570e-06	4	true	smoothSolver	3.00587940e-05	1.56286050e-06	4	true	GAMG	1.14195500e-02	7.84245680e-04	1	true
1845            	smoothSolver	1.30785370e-04	1.13866720e-05	2	3.84222170e-04	7.21090110e-06	4	false	smoothSolver	4.46684400e-05	1.91609100e-06	4	true	smoothSolver	3.05318210e-05	1.56794490e-06	4	true	GAMG	1.11278820e-02	7.40326180e-04	1	true
1846            	smoothSolver	1.18977310e-04	2.17282090e-06	4	3.78824790e-04	7.07831290e-06	4	false	smoothSolver	4.48755180e-05	1.94188330e-06	4	true	smoothSolver	2.94261330e-05	1.55961880e-06	4	true	GAMG	1.12217510e-02	7.20088910e-04	1	true
1847            	smoothSolver	1.32900520e-04	1.13543170e-05	2	3.93885950e-04	7.33034180e-06	4	false	smoothSolver	4.53502370e-05	1.95208860e-06	4	true	smoothSolver	3.01999790e-05	1.56204530e-06	4	true	GAMG	1.07480500e-02	7.08846510e-04	1	true
1848            	smoothSolver	1.23661630e-04	1.21797650e-05	2	4.01175510e-04	6.81735000e-06	4	false	smoothSolver	4.61050100e-05	1.98907130e-06	4	true	smoothSolver	3.00296280e-05	1.56053480e-06	4	true	GAMG	1.15188610e-02	7.64038680e-04	1	true
1849            	smoothSolver	1.32792310e-04	1.16437150e-05	2	3.89916710e-04	3.75547160e-05	2	false	smoothSolver	4.60176620e-05	1.96733660e-06	4	true	smoothSolver	3.03278810e-05	1.52811030e-06	4	true	GAMG	1.11812000e-02	7.56051790e-04	1	true
1850            	smoothSolver	1.23370850e-04	1.22459950e-05	2	4.00596130e-04	6.86654490e-06	4	false	smoothSolver	4.64891250e-05	2.00227560e-06	4	true	smoothSolver	2.95731700e-05	1.52843600e-06	4	true	GAMG	1.18589830e-02	8.19028480e-04	1	true
1851            	smoothSolver	1.33969880e-04	1.09094770e-05	2	3.97318330e-04	3.60872250e-05	2	false	smoothSolver	4.63529760e-05	2.02054800e-06	4	true	smoothSolver	2.96070630e-05	1.57161350e-06	4	true	GAMG	1.11930570e-02	7.69255830e-04	1	true
1852            	smoothSolver	1.20465180e-04	1.19267160e-05	2	3.78754740e-04	6.24239210e-06	4	false	smoothSolver	4.64696320e-05	2.03879250e-06	4	true	smoothSolver	2.82797820e-05	1.53245330e-06	4	true	GAMG	1.15480890e-02	7.73067520e-04	1	true
1853            	smoothSolver	1.38285960e-04	1.24168260e-05	2	4.03930440e-04	7.69613510e-06	4	false	smoothSolver	4.79914970e-05	2.06524530e-06	4	true	smoothSolver	2.83219880e-05	1.55450580e-06	4	true	GAMG	1.16873380e-02	7.75150890e-04	1	true
1854            	smoothSolver	1.19221280e-04	2.15617720e-06	4	3.61092820e-04	6.83659970e-06	4	false	smoothSolver	4.73316300e-05	2.07631310e-06	4	true	smoothSolver	2.69396400e-05	1.48449570e-06	4	true	GAMG	1.13529370e-02	7.58171240e-04	1	true
1855            	smoothSolver	1.33113820e-04	1.12525800e-05	2	3.91965760e-04	6.45117370e-06	4	false	smoothSolver	4.75552370e-05	2.08181970e-06	4	true	smoothSolver	2.64040040e-05	1.44826070e-06	4	true	GAMG	1.12844170e-02	7.35966230e-04	1	true
1856            	smoothSolver	1.14920910e-04	2.00553190e-06	4	3.62971570e-04	6.44347500e-06	4	false	smoothSolver	4.78062100e-05	2.08252950e-06	4	true	smoothSolver	2.59723390e-05	1.43613860e-06	4	true	GAMG	1.10506540e-02	7.23811000e-04	1	true
1857            	smoothSolver	1.28508540e-04	1.04431800e-05	2	3.73610480e-04	6.03313930e-06	4	false	smoothSolver	4.74588760e-05	2.11044770e-06	4	true	smoothSolver	2.57675250e-05	1.39695480e-06	4	true	GAMG	1.05262210e-02	7.09396200e-04	1	true
1858            	smoothSolver	1.17094100e-04	2.09045490e-06	4	3.63341710e-04	6.79106300e-06	4	false	smoothSolver	4.78690730e-05	2.11908530e-06	4	true	smoothSolver	2.65603730e-05	1.38328140e-06	4	true	GAMG	1.06992610e-02	7.20104030e-04	1	true
1859            	smoothSolver	1.31058710e-04	1.11088710e-05	2	3.68278660e-04	6.08290640e-06	4	false	smoothSolver	4.79707040e-05	2.14319230e-06	4	true	smoothSolver	2.79752060e-05	1.48186140e-06	4	true	GAMG	1.02350800e-02	7.15427650e-04	1	true
1860            	smoothSolver	1.17787090e-04	1.17516980e-05	2	3.48182580e-04	6.51252430e-06	4	false	smoothSolver	4.77877650e-05	2.14382280e-06	4	true	smoothSolver	2.75661660e-05	1.44772030e-06	4	true	GAMG	1.01273420e-02	7.06245480e-04	1	true
1861            	smoothSolver	1.30761630e-04	1.07729300e-05	2	3.67618580e-04	6.69565450e-06	4	false	smoothSolver	4.80773110e-05	2.11316530e-06	4	true	smoothSolver	2.70652380e-05	1.45075770e-06	4	true	GAMG	1.02872790e-02	7.10788860e-04	1	true
1862            	smoothSolver	1.17953670e-04	1.11499770e-05	2	3.51682920e-04	5.78809150e-06	4	false	smoothSolver	4.72788830e-05	2.10466970e-06	4	true	smoothSolver	2.64599550e-05	1.43999940e-06	4	true	GAMG	1.04386970e-02	7.53045930e-04	1	true
